Station,Band Size,Bander,Recorder,Capture,Res vs Mig,Time,Net,Band #,Species,Chord,Flat Wing,Tail,Fat,BP,CP,B-molt,P-molt,S-molt,T-molt,Skull,Age,How aged,How aged,Sex,How sexed,How sexed,Weight,Month,Day,Year,Culmen,Bill Width,Notes
BARR,0A,SN,RD,1,m,900,1,2470-67246,WIWA,54,56,50,2,,,N,N,N,N,1,2,1S,,F,P,,7.9,9,14,2006,,,
BARR,0A,SN,RD,1,m,900,10,2470-67247,WIWA,58,59,51,1,,,N,N,N,N,,1,A,,M,P,,6.8,9,14,2006,,,
BARR,0A,SN,RD,1,m,900,19,2470-67248,WIWA,57,58,53,2,,,N,N,N,N,,1,A,,M,P,,6.9,9,14,2006,,,
BARR,R,SN,SN,2,m,830,28,2470-67249,WIWA,55,56,49,2,,,N,N,N,N,,2,1,,F,P,,7.7,9,12,2006,,,
BARR,0A,SN,RD,1,m,900,19,2470-67249,WIWA,54,55,48,2,,,N,N,N,N,,2,1,,F,P,,8,9,14,2006,,,
BARR,0A,SN,RD,1,m,900,19,2470-67250,WIWA,57,59,52,2,,,N,N,N,N,,1,A,,M,P,,7.8,9,14,2006,,,
BARR,0A,SN,RD,1,m,900,20,2470-67251,WIWA,54,55,53,2,,,N,N,N,N,,2,1,,F,P,,7.3,9,14,2006,,,
BARR,0A,SN,RD,1,m,1020,7,2470-67252,WIWA,59,60,52,2,,,N,N,N,N,6,1,AS,,M,P,,8.5,9,14,2006,,,
BARR,R,SN,SN,2,m,830,23,2470-67253,WIWA,56,57,51,2,,,N,N,N,N,,2,1,,M,P,,6.9,9,12,2006,,,
BARR,0A,SN,RD,1,m,1020,10,2470-67253,WIWA,56,57,51,2,,,N,N,N,N,,2,1,,M,P,,7.2,9,14,2006,,,
BARR,0A,SN,RD,1,m,1020,13,2470-67254,WIWA,58,59,53,3,,,N,N,N,N,6,1,AS,,F,P,,8.5,9,14,2006,,,
BARR,0A,SN,RD,1,m,1020,18,2470-67255,DUFL,67,68,65,1,,,1,N,N,N,,2,J,,U,,,11.5,9,14,2006,,,
BARR,0A,SN,RD,1,m,1020,20,2470-67256,WIWA,57,59,53,2,,,N,N,N,N,6,1,AS,,M,P,,7.3,9,14,2006,,,
BARR,R,SN,KV,2,m,910,10,2470-67257,WIWA,58,60,55,2,,,N,N,N,N,,2,1,,M,P,,8.1,9,16,2006,,,
BARR,0A,SN,RD,1,m,1020,25,2470-67257,WIWA,59,60,55,2,,,N,N,N,N,,2,1,,M,P,,8.1,9,14,2006,,,
BARR,0A,SN,RD,1,m,1020,25,2470-67258,WIWA,57,58,51,2,,,N,N,N,N,,2,1,,M,P,,7.9,9,14,2006,,,
BARR,0A,SN,RD,1,m,1020,28,2470-67259,CHSP,65,67,58,2,,,1,N,N,N,,2,J,,U,,,11.3,9,14,2006,,,
BARR,0A,SN,RD,1,m,1120,1,2470-67260,OCWA,63,65,50,2,,,N,N,N,N,,1,A,,M,P,,9,9,14,2006,,,
BARR,0A,SN,RD,1,m,1120,1,2470-67261,OCWA,61,62,50,2,,,N,N,N,N,,2,1,,F,P,,9.7,9,14,2006,,,
BARR,0A,SN,GB,1,m,720,1,2470-67262,WIWA,55,56,49,2,,,N,N,N,N,,2,1,,M,P,,8,9,15,2006,,,
BARR,0A,SN,GB,1,s,720,1,2470-67263,HOWR,51,53,46,2,,,2,6,5,1,,1,AM,,U,,,9.9,9,15,2006,,,
BARR,0A,SN,GB,1,s,720,2,2470-67264,YWAR,61,63,47,3,,,3,N,N,N,,2,1,,F,P,,9.6,9,15,2006,,,
BARR,0A,SN,GB,1,m,720,3,2470-67265,DUFL,63,65,60,1,,,N,N,N,N,,2,JR,,U,,,11,9,15,2006,,,
BARR,0A,SN,GB,1,m,720,4,2470-67266,WIWA,56,57,52,1,,,N,N,N,N,6,1,AS,,F,P,,6.8,9,15,2006,,,
BARR,0A,SN,GB,1,m,720,6,2470-67267,WIWA,57,59,51,2,,,N,N,N,N,,2,1,,M,P,,7.1,9,15,2006,,,
BARR,0A,SN,GB,1,m,720,6,2470-67268,OCWA,56,57,48,2,,,1,N,N,N,,2,1,,F,P,,8.1,9,15,2006,,,
BARR,0A,SN,GB,1,m,720,6,2470-67269,WIWA,53,55,50,2,,,N,N,N,N,,2,1,,F,P,,7.2,9,15,2006,,,
BARR,0A,SN,GB,1,m,720,6,2470-67270,WIWA,56,57,51,1,,,N,N,N,N,,2,1,,M,P,,6.8,9,15,2006,,,
BARR,R,SN,KV,2,m,740,13,2470-67270,WIWA,55,57,51,1,,,N,N,N,N,,2,1,,M,P,,7.1,9,16,2006,,,
BARR,0A,SN,GB,1,m,720,10,2470-67271,WIWA,57,58,52,2,,,N,N,N,N,1,2,S,,M,P,,8.4,9,15,2006,,,
BARR,0A,SN,GB,1,s,720,19,2470-67272,HOWR,50,52,47,1,,,3,N,N,N,,2,1,,U,,,10.5,9,15,2006,,,
BARR,0A,SN,GB,1,m,720,19,2470-67273,OCWA,57,59,49,2,,,N,N,N,N,,2,1,,F,P,,8.6,9,15,2006,,,
BARR,0A,SN,GB,1,s,720,28,2470-67274,HOWR,51,52,44,2,,,3,6,5,3,,1,MA,,U,,,11.6,9,15,2006,,,
BARR,R,SN,RD,4,s,800,8,2470-67274,HOWR,51,52,43,2,,,3,6,3,2,,1,M,,U,,,11.4,9,1,2008,,,BANDED 9/15/06 AS AHY
BARR,R,MG,SP,4,s,800,2,2470-67274,HOWR,51,52,,1,,,3,5,7,1,2,2,S,,U,,,11.6,8,18,2007,,,
BARR,R,SN,KV,2,s,910,26,2470-67274,HOWR,52,53,45,2,,,1,7,3,4,,1,M,,U,,,11,9,16,2006,,,
BARR,0A,SN,GB,1,m,720,28,2470-67275,WIWA,57,59,52,3,,,N,N,N,N,,1,A,,M,P,,9,9,15,2006,,,
BARR,0A,SN,SN,1,m,720,28,2470-67276,WIWA,54,56,52,1,,,N,N,N,N,6,1,AS,,F,P,,7.5,9,15,2006,,,
BARR,0A,SN,SN,1,m,830,3,2470-67277,WIWA,57,58,52,1,,,N,N,N,N,,2,1,,M,P,,7.3,9,15,2006,,,
BARR,0A,SN,SN,1,m,830,1,2470-67278,CHSP,68,70,57,2,,,1,N,N,N,,2,J,,U,,,11.1,9,15,2006,,,
BARR,0A,SN,SN,1,m,830,1,2470-67279,CHSP,66,69,60,2,,,N,N,N,N,,2,J,,U,,,12.3,9,15,2006,,,
BARR,0A,SN,SN,1,m,830,1,2470-67280,WIWA,55,56,51,2,,,N,N,N,N,,2,1,,F,P,,7.8,9,15,2006,,,
BARR,0A,SN,SN,1,m,830,1,2470-67281,OCWA,62,65,53,2,,,N,N,N,N,,1,A,,M,P,,8.6,9,15,2006,,,
BARR,0A,SN,SN,1,m,830,2,2470-67282,WIWA,57,58,52,1,,,N,N,N,N,,2,1,,F,P,,7.4,9,15,2006,,,
BARR,0A,SN,SN,1,m,830,2,2470-67283,WIWA,56,57,50,1,,,N,N,N,N,,1,A,,M,P,,6.8,9,15,2006,,,
BARR,0A,SN,SN,1,m,830,3,2470-67284,OCWA,59,60,48,2,,,N,N,N,N,6,1,AS,,F,P,,8.8,9,15,2006,,,
BARR,R,SN,AM,2,m,1120,9,2470-67284,OCWA,58,59,48,2,,,N,N,N,N,,1,A,,F,P,,9.4,9,16,2006,,,
BARR,0A,SN,SN,1,m,830,3,2470-67285,OCWA,57,59,49,2,,,N,N,N,N,,2,1,,F,P,,8.3,9,15,2006,,,
BARR,0A,SN,SN,1,m,830,6,2470-67286,WIWA,56,57,52,2,,,N,N,N,N,6,1,S,,F,P,,8.1,9,15,2006,,,
BARR,R,MM,MM,2,m,1200,15,2470-67286,WIWA,57,59,52,1,,,N,N,N,N,,1,A,,F,P,,8.5,9,17,2006,,,
BARR,0A,SN,SN,1,m,830,8,2470-67287,WIWA,57,59,52,1,,,N,N,N,N,,2,1,,M,P,,7.3,9,15,2006,,,
BARR,0A,SN,SN,1,m,830,18,2470-67288,OCWA,62,64,49,2,,,N,N,N,N,,1,A,,M,P,,9,9,15,2006,,,
BARR,0A,SN,SN,1,m,830,19,2470-67289,OCWA,62,64,51,2,,,N,N,N,N,1,2,1S,,M,P,,9,9,15,2006,,,
BARR,0A,SN,SN,1,m,830,21,2470-67290,WIWA,57,58,51,2,,,N,N,N,N,,2,1,,M,P,,8.7,9,15,2006,,,
BARR,0A,SN,SN,1,m,830,21,2470-67291,WIWA,57,59,53,1,,,N,N,N,N,,1,A,,F,P,,6.8,9,15,2006,,,
BARR,0A,SN,GB,1,m,830,21,2470-67292,WIWA,56,57,50,2,,,N,N,N,N,,2,1,,M,P,,8.3,9,15,2006,,,
BARR,R,SN,SB,2,m,950,19,2470-67292,WIWA,56,57,50,2,,,N,N,N,N,,2,1,,M,P,,7.6,9,18,2006,,,
BARR,R,SN,SB,2,m,740,20,2470-67293,WIWA,57,59,53,2,,,N,N,N,N,,1,A,,M,P,,8.5,9,20,2006,,,
BARR,0A,SN,GB,1,m,830,21,2470-67293,WIWA,59,60,53,2,,,N,N,N,N,6,1,AS,,M,P,,8,9,15,2006,,,
BARR,0A,SN,GB,1,m,830,21,2470-67294,WIWA,59,60,52,2,,,N,N,N,N,,2,1,,M,P,,7.8,9,15,2006,,,
BARR,0A,SN,GB,1,m,940,11,2470-67295,WIWA,56,57,52,3,,,N,N,N,N,6,1,AS,,F,P,,8.2,9,15,2006,,,
BARR,0A,SN,GB,1,m,940,15,2470-67296,WIWA,54,56,49,2,,,N,N,N,N,6,1,AS,,F,P,,7.3,9,15,2006,,,
BARR,0A,SN,GB,1,m,1030,1,2470-67297,OCWA,61,62,50,1,,,N,N,N,N,1,2,1S,,M,P,,9.1,9,15,2006,,,
BARR,0A,SN,GB,1,m,1030,1,2470-67298,CHSP,69,71,62,2,,,N,N,N,N,6,1,S,,U,,,12.4,9,15,2006,,,
BARR,0A,SN,GB,1,m,1030,19,2470-67299,WIWA,61,62,54,2,,,N,N,N,N,,1,A,,M,P,,7.6,9,15,2006,,,
BARR,0A,SN,GB,1,m,1030,20,2470-67300,WIWA,55,56,48,2,,,N,N,N,N,6,1,AS,,F,P,,7.5,9,15,2006,,,
BARR,R,MM,MM,2,m,740,10,2470-67301,WIWA,57,58,49,3,,,N,N,N,N,,1,A,,M,P,,7.7,9,22,2006,,,
BARR,R,SN,NG,2,m,850,11,2470-67301,WIWA,56,58,51,1,,,N,N,N,N,,1,A,,M,P,,6.9,9,18,2006,,,
BARR,0A,SN,GB,1,m,1030,21,2470-67301,WIWA,57,58,52,2,,,N,N,N,N,6,1,AS,,M,P,,7.2,9,15,2006,,,
BARR,0A,SN,SN,1,m,700,28,2470-67302,WIWA,53,54,,2,,,N,N,N,N,,1,A,,F,P,,7.1,9,16,2006,,,
BARR,R,MM,MM,2,m,950,28,2470-67302,WIWA,54,55,,1,,,N,N,N,N,,1,A,,F,P,,6.9,9,18,2006,,,
BARR,R,MM,MM,2,m,1000,4,2470-67302,WIWA,54,55,,0,,,N,N,N,N,,1,A,,F,P,,6.9,9,22,2006,,,TAIL MISSING
BARR,0A,SN,SN,1,m,700,1,2470-67303,WIWA,56,57,51,3,,,N,N,N,N,,1,A,,M,P,,8.1,9,16,2006,,,
BARR,0A,SN,GB,1,m,700,3,2470-67304,OCWA,62,63,50,2,,,N,N,N,N,,1,A,,M,P,,8.5,9,16,2006,,,
BARR,0A,SN,GB,1,m,700,4,2470-67305,WIWA,56,57,50,2,,,N,N,N,N,,2,1,,M,P,,7.4,9,16,2006,,,
BARR,0A,SN,GB,1,m,700,4,2470-67306,WIWA,55,56,51,1,,,N,N,N,N,,2,1,,M,P,,6.9,9,16,2006,,,
BARR,0A,SN,GB,1,s,700,4,2470-67307,HOWR,48,50,44,3,,,N,N,N,N,,2,1,,U,,,11.1,9,16,2006,,,
BARR,0A,SN,GB,1,s,700,4,2470-67308,HOWR,50,52,48,3,,,N,N,N,N,6,1,AS,,U,,,11.1,9,16,2006,,,
BARR,0A,SN,GB,1,m,700,5,2470-67309,WIWA,56,57,52,2,,,N,N,N,N,,1,A,,M,P,,8.1,9,16,2006,,,
BARR,0A,SN,KM,1,m,700,5,2470-67310,WIWA,55,57,52,3,,,N,N,N,N,2,2,S,,M,P,,8.4,9,16,2006,,,
BARR,0A,SN,SN,1,m,700,5,2470-67311,WIWA,56,57,52,2,,,N,N,N,N,,1,A,,M,P,,7.6,9,16,2006,,,
BARR,0A,SN,KM,1,m,700,6,2470-67313,WIWA,59,60,52,1,,,N,N,N,N,,2,1,,M,P,,7.1,9,16,2006,,,
BARR,0A,SN,KM,1,m,700,6,2470-67314,WIWA,54,55,50,2,,,N,N,N,N,,2,1,,F,P,,7.3,9,16,2006,,,
BARR,0A,SN,KM,1,m,700,8,2470-67315,WIWA,60,61,55,3,,,N,N,N,N,,1,A,,M,P,,8.7,9,16,2006,,,
BARR,0A,SN,KM,1,m,700,8,2470-67316,WIWA,57,59,52,2,,,N,N,N,N,,1,A,,M,P,,8.4,9,16,2006,,,
BARR,0A,SN,KM,1,m,730,19,2470-67317,WIWA,57,59,53,2,,,N,N,N,N,,2,1,,M,P,,7.2,9,16,2006,,,
BARR,0A,SN,KM,1,m,730,19,2470-67318,WIWA,59,60,51,2,,,N,N,N,N,,2,1,,M,P,,7.3,9,16,2006,,,
BARR,0A,SN,KV,1,m,730,19,2470-67319,WIWA,58,60,54,2,,,N,N,N,N,,1,A,,M,P,,8,9,16,2006,,,
BARR,0A,SN,KV,1,m,730,19,2470-67320,WIWA,53,55,49,2,,,N,N,N,N,,1,A,,F,P,,7.1,9,16,2006,,,
BARR,R,MM,MM,2,m,1020,16,2470-67320,WIWA,54,55,46,2,,,N,N,N,N,,1,A,,F,P,,7.6,9,17,2006,,,
BARR,0A,SN,KV,1,m,740,2,2470-67321,WIWA,55,57,50,3,,,N,N,N,N,,2,1,,F,P,,9.3,9,16,2006,,,
BARR,0A,SN,KV,1,m,740,2,2470-67322,WIWA,57,58,52,2,,,N,N,N,N,,1,A,,F,P,,8.2,9,16,2006,,,
BARR,0A,SN,KV,1,m,740,1,2470-67323,CHSP,71,73,65,2,,,N,N,N,N,,2,J,,U,,,14,9,16,2006,,,
BARR,0A,SN,KV,1,m,740,1,2470-67324,WIWA,54,56,50,3,,,N,N,N,N,,2,1,,F,P,,8,9,16,2006,,,
BARR,0A,SN,KV,1,m,740,4,2470-67325,OCWA,59,60,48,1,,,N,N,N,N,6,1,AS,,M,P,,7.8,9,16,2006,,,
BARR,R,MM,MM,2,m,840,19,2470-67325,OCWA,58,60,47,2,,,N,N,N,N,,1,A,,M,P,,9.1,9,22,2006,,,
BARR,0A,SN,KV,1,m,740,16,2470-67326,WIWA,57,58,54,2,,,N,N,N,N,,1,A,,M,P,,8.4,9,16,2006,,,
BARR,0A,SN,KV,1,m,740,20,2470-67327,WIWA,55,56,50,2,,,N,N,N,N,,2,1,,F,P,,8.2,9,16,2006,,,
BARR,R,MM,MM,2,m,850,8,2470-67327,WIWA,55,57,47,1,,,N,N,N,N,,2,1,,F,P,,8,9,17,2006,,,
BARR,R,MM,GB,2,m,1030,7,2470-67327,WIWA,56,57,48,1,,,N,N,N,N,,2,1,,F,P,,8.1,9,22,2006,,,
BARR,0A,SN,KV,1,m,740,27,2470-67328,WIWA,58,60,55,2,,,N,N,N,N,,2,1,,M,P,,8.4,9,16,2006,,,
BARR,R,SN,SB,2,m,740,4,2470-67329,WIWA,57,58,52,1,,,N,N,N,N,6,1,AS,,F,P,,7.1,9,18,2006,,,
BARR,0A,SN,KV,1,m,830,27,2470-67329,WIWA,55,57,52,2,,,N,N,N,N,,1,A,,F,P,,7.6,9,16,2006,,,
BARR,R,SN,RD,2,m,840,2,2470-67329,WIWA,57,58,52,2,,,N,N,N,N,6,1,AS,,F,P,,8,9,25,2006,,,
BARR,R,MM,KL,2,m,1100,11,2470-67329,WIWA,56,57,49,1,,,N,N,N,N,6,1,S,,F,P,,7.6,9,19,2006,,,
BARR,0A,SN,KV,1,m,830,28,2470-67330,WIWA,54,55,48,2,,,N,N,N,N,,2,1,,F,P,,7,9,16,2006,,,
BARR,R,SN,NG,2,m,850,10,2470-67330,WIWA,54,56,48,2,,,N,N,N,N,,2,1,,F,P,,7.4,9,18,2006,,,
BARR,R,MM,MM,2,m,1020,14,2470-67330,WIWA,55,57,45,2,,,N,N,N,N,,2,1,,F,P,,7.5,9,17,2006,,,
BARR,0A,SN,KV,1,m,830,28,2470-67331,WIWA,55,57,52,1,,,N,N,N,N,6,1,AS,,F,P,,7.4,9,16,2006,,,
BARR,R,MM,MM,2,m,820,15,2470-67332,WIWA,56,57,48,2,,,N,N,N,N,,2,1,,F,P,,7.1,9,17,2006,,,
BARR,0A,SN,KV,1,m,910,1,2470-67332,WIWA,55,56,50,2,,,N,N,N,N,,2,1,,F,P,,7.2,9,16,2006,,,
BARR,0A,SN,KV,1,m,910,7,2470-67333,WIWA,57,59,53,2,,,N,N,N,N,,2,1,,M,P,,8.2,9,16,2006,,,
BARR,R,MM,MM,2,m,820,19,2470-67334,WIWA,56,58,48,3,,,N,N,N,N,,2,1,,M,P,,8.5,9,17,2006,,,
BARR,0A,SN,KV,1,m,910,11,2470-67334,WIWA,56,57,51,2,,,N,N,N,N,,2,1,,M,P,,8.4,9,16,2006,,,
BARR,0A,SN,KV,1,0,910,12,2470-67335,UEFL,68,70,58,1,,,N,N,N,N,3,2,JS,,U,,,10.6,9,16,2006,,,BN=6.7; BW=5.2; P-S=15.5; P-P6=4.9; P6-P10=2.4; P9-P5=10.5; WIDE BILL=DUFL; WING/TAIL=HAFL
BARR,0A,SN,KV,1,m,910,14,2470-67336,WIWA,56,58,53,2,,,N,N,N,N,,1,A,,F,P,,7.6,9,16,2006,,,
BARR,0A,SN,KV,1,m,910,25,2470-67337,WIWA,55,56,49,2,,,N,N,N,N,6,1,AS,,F,P,,7.4,9,16,2006,,,
BARR,0A,SN,KV,1,m,910,26,2470-67338,WIWA,58,59,53,2,,,N,N,N,N,,2,1,,M,P,,8.2,9,16,2006,,,
BARR,0A,SN,KV,1,m,910,28,2470-67339,WIWA,55,57,51,2,,,N,N,N,N,,1,A,,F,P,,7.4,9,16,2006,,,
BARR,0A,SN,KM,1,m,1030,16,2470-67340,WIWA,54,56,50,3,,,N,N,N,N,1,2,1S,,F,P,,9,9,16,2006,,,
BARR,0A,SN,KM,1,m,1030,24,2470-67341,WIWA,59,60,54,2,,,N,N,N,N,1,2,1S,,M,P,,8.6,9,16,2006,,,
BARR,0A,SN,AM,1,m,1120,1,2470-67342,WIWA,56,57,51,1,,,N,N,N,N,,1,A,,M,P,,7.8,9,16,2006,,,
BARR,0A,SN,AM,1,m,1120,16,2470-67343,DUFL,65,67,65,2,,,N,N,N,N,,2,J,,U,,,11.9,9,16,2006,,,
BARR,0A,SN,AM,1,m,1120,21,2470-67344,WIWA,58,59,52,3,,,1,N,N,N,,2,1,,F,P,,9.4,9,16,2006,,,
BARR,0A,MM,MM,1,m,740,15,2470-67345,WIWA,56,58,49,1,,,N,N,N,N,,1,A,,F,P,,7.6,9,17,2006,,,
BARR,0A,MM,MM,1,m,740,8,2470-67346,WIWA,59,60,51,0,,,N,N,N,N,,1,A,,M,P,,7.5,9,17,2006,,,
BARR,0A,MM,MM,1,s,740,25,2470-67347,COYE,53,54,51,0,,,1,N,N,N,6,1,S,,F,P,,10.3,9,17,2006,,,
BARR,0A,MM,MM,1,m,820,14,2470-67348,WIWA,63,64,55,2,,,N,N,N,N,,1,A,,M,P,,9,9,17,2006,,,
BARR,R,SN,NG,2,m,850,25,2470-67348,WIWA,61,63,56,2,,,N,N,N,N,,1,A,,M,PW,,8.7,9,18,2006,,,
BARR,0A,MM,MM,1,m,820,10,2470-67349,WIWA,58,59,49,2,,,N,N,N,N,,2,1,,M,P,,8.6,9,17,2006,,,
BARR,0A,MM,MM,1,m,850,1,2470-67350,OCWA,63,64,48,0,,,N,N,N,N,3,2,1S,,M,P,,8.8,9,17,2006,,,
BARR,0A,MM,MM,1,m,850,8,2470-67351,WIWA,55,56,46,2,,,N,N,N,N,,2,1,,M,P,,,9,17,2006,,,
BARR,0A,MM,MM,1,m,850,24,2470-67352,WIWA,58,59,48,1,,,N,N,N,N,,2,1,,M,P,,8.3,9,17,2006,,,
BARR,0A,MM,MM,1,m,850,3,2470-67353,CHSP,68,70,57,1,,,N,N,N,N,,1,A,,U,,,12.4,9,17,2006,,,
BARR,0A,MM,MM,1,m,1020,24,2470-67354,WIWA,58,59,48,2,,,N,N,N,N,1,2,S,,M,P,,9.5,9,17,2006,,,
BARR,0A,MM,MM,1,m,1020,25,2470-67355,WIWA,55,56,48,2,,,N,N,N,N,6,1,AS,,F,P,,7.4,9,17,2006,,,
BARR,0A,MM,MM,1,s,1100,16,2470-67356,WEWP,80,81,62,1,,,N,N,N,N,,2,J,,U,,,12.8,9,17,2006,,,
BARR,0A,MM,MM,1,m,1200,18,2470-67357,WIWA,54,55,46,0,,,N,N,N,N,,2,1,,F,P,,7.4,9,17,2006,,,
BARR,0A,MM,MM,1,m,1200,24,2470-67358,WIWA,57,59,48,3,,,N,N,N,N,,1,A,,M,P,,8.4,9,17,2006,,,
BARR,0A,MM,MM,1,m,1200,20,2470-67359,WIWA,59,60,48,2,,,N,N,N,N,,1,A,,M,P,,9.2,9,17,2006,,,
BARR,0A,SN,SB,1,m,740,1,2470-67360,WIWA,58,59,53,2,,,N,N,N,N,6,1,AS,,M,P,,8,9,18,2006,,,
BARR,0A,SN,SB,1,m,740,20,2470-67361,WIWA,54,56,50,3,,,N,N,N,N,,2,1,,F,P,,8,9,18,2006,,,
BARR,0A,SN,NG,1,m,850,27,2470-67362,OCWA,59,60,49,2,,,N,N,N,N,,2,1,,F,P,,8,9,18,2006,,,
BARR,0A,SN,NG,1,m,850,28,2470-67363,WIWA,55,56,50,2,,,N,N,N,N,,2,1,,F,P,,7,9,18,2006,,,
BARR,0A,SN,SB,1,m,950,8,2470-67364,OCWA,61,62,49,2,,,N,N,N,N,6,1,AS,,F,P,,8.8,9,18,2006,,,
BARR,0A,SN,SB,1,m,950,7,2470-67365,WIWA,56,57,53,2,,,N,N,N,N,,2,1,,F,P,,6.7,9,18,2006,,,
BARR,0A,SN,SB,1,m,950,19,2470-67366,WIWA,56,57,51,1,,,N,N,N,N,,1,A,,F,P,,6.6,9,18,2006,,,
BARR,R,MM,GB,2,m,1030,10,2470-67366,WIWA,56,58,47,3,,,N,N,N,N,,1,A,,F,P,,8.2,9,22,2006,,,
BARR,0A,SN,SB,1,m,950,21,2470-67367,WIWA,59,60,51,1,,,N,N,N,N,,1,A,,M,P,,7.2,9,18,2006,,,
BARR,0A,SN,SB,1,m,1140,12,2470-67368,TOWA,64,65,51,2,,,N,N,N,N,2,2,1S,,M,P,,9.1,9,18,2006,,,
BARR,0A,SN,SB,1,m,1140,16,2470-67369,WIWA,55,57,52,1,,,N,N,N,N,,1,A,,F,P,,6.7,9,18,2006,,,
BARR,0A,MM,MM,1,s,720,6,2470-67370,HOWR,53,55,46,0,,,3,N,N,N,,2,M,,U,,,11.1,9,19,2006,,,
BARR,R,MM,MM,2,s,1000,8,2470-67370,HOWR,54,55,46,0,,,3,N,N,N,,2,M,,U,,,11.2,9,19,2006,,,
BARR,0A,MM,MM,1,m,800,4,2470-67371,OCWA,64,66,51,0,,,N,N,N,N,,1,A,,M,P,,8.5,9,19,2006,,,
BARR,0A,MM,MM,1,0,850,2,2470-67372,BPLW,71,73,48,2,,,N,N,N,N,2,2,S,,U,,,,9,19,2006,,,
BARR,R,MM,GB,2,m,740,3,2470-67373,OCWA,59,60,45,1,,,N,N,N,N,,1,A,,F,P,,8.1,9,22,2006,,,
BARR,R,SN,AM,2,m,740,7,2470-67373,OCWA,59,60,48,1,,,N,N,N,N,6,1,S,,F,P,,8.1,9,25,2006,,,
BARR,0A,MM,MM,1,m,850,1,2470-67373,OCWA,59,60,57,1,,,N,N,N,N,,1,A,,F,P,,8.6,9,19,2006,,,
BARR,R,SN,SN,2,m,740,7,2470-67374,WIWA,54,56,52,1,,,N,N,N,N,,1,A,,F,P,,7.1,9,25,2006,,,
BARR,0A,MM,MM,1,m,850,6,2470-67374,WIWA,55,57,47,2,,,N,N,N,N,6,1,AS,,F,P,,8.1,9,19,2006,,,
BARR,R,MM,SD,2,m,1110,8,2470-67374,WIWA,55,56,48,2,,,N,N,N,N,6,1,AS,,F,P,,7.7,9,26,2006,,,
BARR,0A,MM,MM,1,m,850,23,2470-67375,WIWA,53,55,47,1,,,N,N,N,N,,1,A,,F,P,,6.8,9,19,2006,,,
BARR,0A,MM,MB,1,m,1000,26,2470-67376,WIWA,54,56,48,2,,,N,N,N,N,,2,1,,M,P,,8.2,9,19,2006,,,
BARR,0A,MM,MB,1,m,1000,21,2470-67377,WIWA,55,57,46,1,,,N,N,N,N,6,1,AS,,F,P,,7.1,9,19,2006,,,
BARR,0A,MM,KL,1,m,1100,8,2470-67378,WIWA,57,59,48,2,,,N,N,N,N,,1,A,,M,P,,9.1,9,19,2006,,,
BARR,0A,MM,KL,1,m,1100,20,2470-67379,WIWA,55,56,46,2,,,N,N,N,N,6,1,AS,,F,P,,7.6,9,19,2006,,,
BARR,0A,MM,MM,1,m,120,13,2470-67380,WIWA,58,59,50,2,,,N,N,N,N,,1,A,,M,P,,8.5,9,19,2006,,,
BARR,0A,MM,MM,1,m,1200,26,2470-67381,OCWA,62,63,49,1,,,N,N,N,N,3,2,S,,M,P,,8.7,9,19,2006,,,
BARR,0A,MM,MM,1,m,1240,17,2470-67382,WIWA,56,58,47,2,,,N,N,N,N,1,2,S,,M,P,,7.8,9,19,2006,,,
BARR,0A,MM,MM,1,m,1240,21,2470-67383,WIWA,57,59,50,2,,,N,N,N,N,6,1,AS,,F,P,,7.7,9,19,2006,,,
BARR,0A,SN,SB,1,m,740,2,2470-67384,WIWA,55,57,51,1,,,N,N,N,N,,1,A,,F,P,,7.1,9,20,2006,,,
BARR,0A,SN,SB,1,m,740,6,2470-67385,WIWA,54,56,52,3,,,N,N,N,N,6,1,AS,,F,P,,8.2,9,20,2006,,,
BARR,0A,SN,SB,1,m,740,6,2470-67386,WIWA,55,57,49,2,,,N,N,N,N,8,2,1R,,M,P,,8.5,9,20,2006,,,
BARR,0A,SN,SB,1,m,740,6,2470-67387,WIWA,57,58,54,1,,,N,N,N,N,6,1,S,,M,P,,7.2,9,20,2006,,,
BARR,0A,SN,SB,1,m,740,27,2470-67388,WIWA,55,57,51,2,,,N,N,N,N,,1,A,,F,P,,7.1,9,20,2006,,,
BARR,0A,SN,SB,1,m,900,2,2470-67389,WIWA,55,56,50,2,,,N,N,N,N,,2,1,,F,P,,7.6,9,20,2006,,,
BARR,0A,SN,SB,1,m,900,21,2470-67390,WIWA,55,57,50,2,,,N,N,N,N,,2,1,,F,P,,8.4,9,20,2006,,,
BARR,0A,SN,SB,1,m,900,7,2470-67391,RCKI,57,58,43,2,,,N,N,N,N,6,1,S,,F,P,,5.9,9,20,2006,,,
BARR,0A,SN,SB,1,0,900,19,2470-67392,TRFL,61,62,53,2,,,N,N,N,N,6,1,S,,U,,,11.8,9,20,2006,,,BN=8.2; BW-6.0; P-S=12.2; P-P6=3.1; P6-P10=4.3; P9-P5=5.8; P6 NOT EMARG; I=3.1-.7=2.4; BN=8.0
BARR,0A,SN,SB,1,m,900,19,2470-67393,WIWA,57,59,53,2,,,N,N,N,N,,1,A,,M,P,,7.7,9,20,2006,,,
BARR,0A,SN,SB,1,m,900,20,2470-67394,RCKI,60,62,48,2,,,N,N,N,N,6,1,S,,M,P,,7.2,9,20,2006,,,
